age,income,claim_amount,num_claims,has_prior_fraud,is_fraud
23,108016,44451,2,1,0
36,75309,15012,0,1,0
30,94647,38460,5,1,0
43,60888,4240,3,0,0
31,115025,43530,0,1,0
48,63832,14731,3,1,0
21,29404,19018,1,1,0
56,53639,43898,2,0,0
25,98118,18916,2,1,0
42,80598,41376,1,0,0
30,86399,28604,1,1,0
49,47684,46177,2,1,0
55,88591,21030,1,0,0
55,97722,12589,1,0,0
45,22682,22983,2,1,1
47,58046,13437,0,1,0
20,41832,28618,1,1,0
45,36997,10705,0,0,0
20,54640,23680,2,1,0
62,96882,16376,3,1,1
51,60491,26420,4,1,0
33,83043,45379,1,1,0
39,92725,41358,2,1,1
49,65520,40333,0,0,0
55,82919,2835,1,0,0
25,84442,22283,3,1,0
25,41770,43565,0,1,0
23,67498,36963,1,0,0
31,81477,47636,3,0,0
49,20244,10179,0,1,0
52,52788,29904,0,0,0
27,115341,42113,0,1,0
20,99453,34674,2,1,0
29,77737,12955,2,1,0
66,66489,49536,3,0,0
48,91303,8198,3,1,1
46,48390,2620,1,0,1
22,30247,45588,1,0,0
69,89051,12766,1,0,0
42,79719,32090,2,0,0
58,54678,42291,0,0,0
48,107802,5338,2,0,0
38,96286,49679,3,0,0
37,49583,6301,1,0,0
56,28076,16144,7,0,0
39,38006,14784,2,0,0
21,35051,3423,2,0,0
30,24314,9272,5,0,0
62,48670,2573,1,1,0
59,87551,25419,2,0,0
67,30236,17803,1,1,0
66,55568,34234,0,0,0
37,80314,49555,1,1,0
69,111903,6176,1,0,1
30,36352,37161,2,0,0
34,65650,43525,3,1,0
53,30346,16164,1,0,0
50,45156,13222,0,1,0
18,75904,26379,1,0,0
32,34035,26653,2,0,0
30,36108,19016,1,0,0
34,22853,19368,4,1,0
41,104156,24505,3,1,0
25,24176,33771,1,1,0
67,45920,41245,4,0,0
44,74850,39766,3,1,1
62,26829,34370,4,0,0
40,110666,8256,2,0,0
63,93927,44327,2,1,0
25,104860,47454,2,1,0
25,60667,29251,1,0,0
43,85842,47741,3,0,0
64,55843,32977,4,0,0
30,70808,33664,1,1,0
56,50543,7714,3,1,1
54,92780,42144,3,1,0
66,26611,12701,2,1,0
45,108242,15891,1,1,0
42,104612,37019,0,1,0
33,66902,28516,0,0,0
19,53043,41912,1,1,0
35,25271,10916,0,1,0
34,92867,3910,5,0,0
47,97089,19254,0,0,0
56,78745,45250,2,0,0
30,116876,37116,2,1,0
49,82077,18985,1,0,0
67,79119,23151,5,1,1
46,31573,6830,1,1,0
63,41409,45297,6,0,0
47,105970,41888,2,1,0
35,44464,19474,1,0,0
30,62840,6480,2,1,0
60,68785,10443,2,0,0
38,40662,40138,2,1,0
47,38228,33938,2,1,0
38,80721,3809,1,0,0
65,69223,40761,2,0,0
34,27386,27930,1,1,0
57,26862,24095,3,1,0
36,60108,12946,3,1,0
69,111788,4991,2,0,0
32,95023,24519,2,0,0
26,100140,27657,4,0,0
69,102963,1826,3,0,0
27,47201,43625,1,1,0
61,88578,17513,0,1,0
48,69966,18801,1,1,0
40,74774,30846,1,1,0
69,30386,40566,4,0,1
47,97228,24157,1,0,0
50,35225,29363,5,0,1
69,36693,6136,1,0,0
26,92197,18421,0,1,0
64,63021,13491,1,1,0
18,38261,8546,0,0,0
61,47378,6903,6,1,0
52,106755,47623,1,1,0
28,31937,17406,6,1,0
51,86330,15949,1,0,1
33,67366,10825,0,1,0
26,92322,7287,2,0,0
49,60160,45961,3,0,0
32,65313,35173,3,1,0
29,47032,43438,2,0,0
50,111963,18578,2,0,0
62,37358,42535,0,0,0
31,81710,8923,0,0,0
25,115326,35374,1,0,0
25,106157,42411,2,0,0
44,68821,9316,3,0,0
29,48365,45414,3,0,0
18,33189,11556,2,0,0
60,96749,11058,0,0,0
57,27248,40018,3,1,0
59,24369,35451,1,1,0
68,83763,26482,2,0,0
28,28050,45494,0,0,1
56,48605,26005,1,1,0
60,69616,20135,0,0,0
48,74479,24888,3,0,0
34,100934,33481,2,1,0
50,60883,29401,5,1,0
49,53055,41431,1,1,1
46,88731,25937,0,0,0
38,110987,46851,4,1,0
38,27450,14146,1,1,0
57,22925,31101,4,1,0
40,100051,12253,4,0,0
23,70272,49504,3,1,0
39,25310,4223,1,1,0
67,51817,6441,0,0,0
55,112944,43590,0,0,0
54,64528,41149,1,0,0
62,75779,13863,2,0,0
68,104816,38952,4,0,0
25,102641,30564,1,0,0
58,104083,17653,3,0,0
66,96310,25088,4,1,0
52,35457,23499,2,1,0
68,62311,43083,1,0,0
28,23980,24682,2,1,0
41,40886,33132,1,1,0
66,97112,5533,1,0,0
38,70877,18426,1,1,0
68,117427,15560,0,1,0
19,56181,35409,2,1,0
57,53262,16925,1,1,0
36,20947,23987,0,1,0
56,20022,11633,2,1,1
45,21128,37065,4,1,0
34,99522,31125,4,0,0
23,52322,4996,1,0,0
36,68929,1014,1,1,0
55,101696,15895,1,1,0
45,29808,2674,3,0,0
19,115148,38867,4,1,0
55,72882,21001,2,0,0
54,41725,18864,3,1,0
68,92534,27321,4,1,0
69,59950,25082,3,0,0
21,108954,41131,5,0,0
39,103576,6957,4,1,0
43,40557,5210,2,1,0
66,41825,49544,2,0,0
60,28998,19069,1,1,0
53,56080,35851,2,1,0
30,77797,27865,1,1,0
69,35802,19070,0,0,0
49,31167,5158,0,1,0
34,62407,36550,3,0,0
58,33338,21572,1,1,0
53,96289,5100,4,1,0
63,91520,45469,6,1,0
36,38895,16525,1,1,0
52,67910,19456,1,0,0
63,85898,1097,3,0,0
57,23454,10483,3,1,0
45,106540,37232,3,1,0
18,80797,2787,2,1,0
59,103137,41531,3,0,0
35,70637,22788,2,1,0
65,25349,34451,1,0,0
57,59963,17092,1,0,0
50,95583,2132,4,1,0
29,27750,13314,3,0,0
25,114929,39645,3,1,0
41,42463,23582,2,0,0
33,94935,28780,0,1,0
67,78792,33236,2,0,0
21,33686,14068,0,1,0
55,83528,48401,3,0,0
61,119811,49526,5,0,0
44,42787,12057,5,1,0
26,34776,34622,1,1,0
64,115063,39506,2,0,0
33,77427,3026,1,0,1
29,81086,27563,1,0,0
48,83308,39133,2,0,0
41,35797,3550,5,0,0
31,25302,31922,2,1,0
62,83172,8089,1,0,1
42,58059,17623,0,0,0
51,20908,13043,1,0,0
20,80252,2036,3,0,0
41,100659,23516,2,1,0
59,32877,22164,2,1,0
26,34239,7122,2,0,0
43,106971,48346,2,0,0
37,47313,32786,2,0,0
57,62103,49457,1,0,0
27,68408,17150,0,1,0
36,103251,23094,4,1,0
20,108771,12692,4,1,0
41,111665,13054,2,0,0
22,30534,2767,2,0,0
20,63060,5708,2,0,0
44,37189,42121,0,0,0
33,106067,30292,2,1,0
66,30967,29082,0,0,0
32,101991,35024,2,0,0
52,85563,27734,1,1,0
29,28660,43911,2,0,0
58,110875,24461,3,0,0
61,59823,6351,1,0,0
43,75842,48031,3,0,0
64,29616,34517,2,1,0
51,95976,18092,6,1,0
40,68738,40184,4,0,0
48,33107,40718,2,1,0
67,81404,46096,1,0,0
37,114182,26041,2,1,0
29,111787,26676,7,1,0
40,35954,35481,3,1,0
21,36943,13777,4,0,0
40,60725,25320,1,0,0
65,65434,9308,5,0,0
65,105751,44441,2,0,0
18,30110,49146,3,1,0
42,107091,16329,2,1,1
19,36462,14882,2,0,0
47,99232,5714,0,1,0
20,74081,27050,4,1,0
38,72799,44432,1,1,0
42,86567,16753,0,0,0
37,109301,30979,3,0,0
66,71224,46089,1,1,0
69,76063,15630,2,0,0
39,75240,18658,0,0,0
38,101352,4709,1,1,0
50,37868,34106,1,0,0
69,95973,40529,1,1,0
55,100989,38043,2,0,0
32,42222,12491,2,0,0
63,99794,40530,3,1,0
69,83924,9834,1,0,1
32,119854,15358,2,0,0
63,98513,10872,6,1,0
42,74649,22657,1,0,0
38,103749,25827,0,0,0
41,30223,9173,2,1,0
22,68166,17685,2,1,0
23,59369,12333,8,1,0
66,106379,12356,4,1,0
60,89392,41584,1,1,0
65,79526,45917,4,1,0
61,32661,12344,4,1,0
64,35591,49955,2,1,0
40,91718,45619,3,0,0
21,75235,40998,1,0,0
44,27970,42571,1,1,0
35,67922,16795,3,0,0
38,50755,30743,2,1,0
45,39416,2943,3,1,0
52,33672,25649,1,0,0
39,103468,47783,3,1,0
57,66996,22021,4,0,0
40,94095,9348,3,1,0
20,20064,12750,1,1,0
57,88835,6385,1,0,0
67,90385,17639,3,1,0
27,25639,20494,3,1,1
42,31055,43011,1,0,0
69,79220,38800,3,1,0
66,107594,40029,1,1,0
25,49427,19640,2,0,0
28,102516,36402,1,1,0
22,84666,2891,0,1,0
62,84274,29259,3,0,0
54,30866,29987,2,1,0
62,23889,11683,6,1,0
55,68226,10967,0,1,0
46,51335,13128,3,1,0
22,70547,41194,3,1,0
26,46162,35738,5,0,0
65,109449,29295,2,0,0
19,44687,21337,1,1,0
18,118756,23202,2,1,0
57,30995,7771,5,1,1
68,76488,44452,2,1,0
47,22631,13857,1,0,1
28,54954,32301,4,1,0
45,25967,32460,3,0,0
61,108294,22387,3,1,0
29,107278,10832,1,1,0
56,84471,48408,1,1,0
43,57116,13626,0,1,0
30,112116,19485,2,1,0
25,54227,14423,2,1,0
45,21942,32403,2,0,0
47,67664,31623,3,0,0
26,48069,17802,4,0,1
56,107342,17333,1,1,0
48,34407,36120,5,1,0
38,79201,29085,3,0,1
64,100093,23159,2,0,0
51,74348,25660,2,0,0
48,101981,35519,1,1,0
69,37878,29797,2,1,0
42,103100,20041,1,1,0
29,98629,45935,2,0,0
18,75420,23507,2,1,0
39,111987,6524,2,1,0
57,63168,19735,1,0,0
54,74862,28675,1,0,0
64,109622,48951,3,0,0
18,102025,18673,1,1,0
18,48004,45083,2,0,0
59,40471,36470,1,1,0
59,111820,42603,1,1,0
38,80167,20289,3,1,0
32,103828,32230,4,1,0
34,85308,15542,1,1,0
39,103969,46027,1,0,0
55,34568,36690,2,0,0
52,29466,7654,1,0,0
62,111057,3021,2,0,1
33,77324,47723,6,1,0
25,35467,21008,1,0,0
64,117555,23728,0,1,0
34,95955,25162,1,0,0
34,72948,28446,3,1,0
43,36676,30979,1,1,0
30,114791,49484,1,1,0
34,51514,45078,2,0,0
55,42650,5225,1,1,0
34,108290,10209,2,0,0
65,97701,45660,3,1,0
31,30683,16723,3,1,0
62,118092,46487,0,1,0
23,79819,4140,2,0,0
52,100978,12721,3,1,0
63,24860,3587,3,0,0
31,23729,44342,3,0,0
64,51351,40437,0,0,0
25,82744,19989,2,1,0
32,44346,33726,5,1,0
44,94155,6004,3,0,0
30,96700,15301,0,0,0
66,26955,33679,0,1,0
48,85642,29103,3,1,0
52,90290,42168,1,1,0
23,64293,8504,1,1,0
22,81336,37578,0,1,0
39,41662,7080,1,0,0
66,26408,8408,2,1,0
40,60403,5153,0,0,0
42,21225,12055,2,1,0
51,32196,20760,0,1,0
43,89786,18752,2,1,0
64,35372,25193,2,0,0
22,37279,4800,1,0,0
43,115729,2037,0,0,0
37,74240,31054,2,0,1
23,112404,27866,2,1,0
23,58187,1992,0,1,0
67,68481,24696,3,1,0
35,48475,38278,2,1,0
21,64552,34161,1,1,0
34,87969,9005,2,0,0
31,96534,30400,3,1,0
31,116669,17741,2,0,0
30,119605,18565,5,0,1
24,26858,40585,1,0,0
61,94486,35833,1,0,0
32,94474,13094,2,0,0
36,45168,32280,2,0,0
60,52099,47647,3,1,0
64,91180,45378,0,1,1
61,81455,20513,1,1,0
52,74240,1154,2,1,0
34,94796,31262,0,0,0
52,74592,29134,3,1,0
36,67458,43514,4,0,0
37,78046,9678,3,0,0
53,36488,7294,4,1,0
52,78841,10574,3,0,0
49,20395,36183,2,1,0
65,72669,49747,1,1,0
61,30845,2070,1,1,0
57,56059,19638,0,1,0
41,38394,48553,1,1,0
34,113993,27082,1,1,0
24,65906,17306,0,1,0
60,79332,43835,2,1,1
67,57305,8807,4,0,0
18,62628,24224,2,1,0
52,41352,33143,3,0,0
49,106682,25766,3,0,1
53,102971,25715,1,1,0
30,71993,8398,3,1,0
23,59386,13202,0,1,0
31,76624,28987,2,1,0
54,77065,36740,1,1,0
65,105504,12312,3,0,0
32,28539,21354,2,1,0
64,21263,14627,1,1,1
21,33305,35113,1,0,0
57,73817,29758,3,0,0
33,44398,41409,2,0,0
45,117616,29486,2,0,0
33,95801,16099,5,0,0
21,69107,47153,2,1,1
62,52152,42412,2,1,0
43,113260,2611,0,0,0
45,50624,32657,2,0,0
49,119655,19462,2,1,0
62,76132,11773,1,0,0
19,72979,24763,0,0,0
48,78013,39547,3,0,0
20,114925,43218,1,0,1
25,83797,30063,0,1,0
41,71798,40918,2,0,0
32,36650,17737,1,0,0
60,46014,46360,3,0,0
48,96421,14861,4,0,1
26,27434,43523,5,0,0
56,50028,31284,1,1,0
62,86558,23428,5,1,0
19,44331,1711,1,1,0
25,87573,14706,0,1,0
24,94292,29078,3,1,0
61,66326,11924,1,0,0
68,102979,46841,1,0,0
56,119728,16921,2,1,0
59,24123,26432,4,1,0
33,36603,18813,0,0,0
52,85941,40212,0,1,0
47,62597,44452,3,1,0
27,83238,4420,1,1,1
55,104238,3068,3,1,0
35,62719,40927,2,0,0
67,111786,5806,2,1,0
22,61751,40612,2,1,0
46,106978,31539,1,1,0
56,37693,12683,7,1,0
51,109541,20615,0,0,0
60,57697,36674,1,0,0
62,114524,21575,2,0,0
40,117869,20807,3,0,0
22,49992,21441,4,1,0
47,83825,22578,2,0,0
23,29522,12117,0,1,0
63,65406,4665,1,0,0
61,32121,45390,0,0,0
21,34219,10348,5,1,0
46,21617,49266,1,1,0
40,63016,29783,3,0,0
23,70672,8882,1,0,0
49,44276,6289,3,1,0
59,119887,14910,2,1,0
35,92240,41566,2,1,0
32,75735,32983,3,1,0
57,37959,37176,3,1,1
49,48522,18545,3,1,0
26,76087,31289,4,1,0
54,29953,47727,0,1,0
27,46567,5090,3,0,0
37,80523,44801,3,1,1
23,82708,16362,1,1,0
65,42560,23074,3,0,0
20,78390,31835,0,1,0
59,88149,14783,3,1,0
28,56660,45162,0,1,0
60,65104,36749,0,0,0
34,77805,41833,1,1,0
49,44496,4554,2,0,1
21,103301,46347,1,1,0
21,111257,19773,6,0,0
34,23515,9158,3,0,0
58,24454,2014,5,1,0
36,42873,47295,2,0,0
22,93920,31331,3,0,0
49,33727,46640,4,0,0
39,89070,47969,1,0,0
23,119059,43986,4,0,0
52,117425,37481,0,1,0
39,69979,8585,1,1,0
18,45465,5122,0,1,0
37,73900,43660,3,0,0
39,79799,17838,2,1,0
65,116129,18301,2,0,0
28,41330,24107,2,0,0
30,28302,23625,4,0,0
59,98443,38142,1,0,0
20,109966,1489,3,0,0
26,92717,1984,2,0,0
29,32875,18344,0,1,0
40,47219,35550,1,0,1
31,56182,15959,0,1,0
50,100541,48310,0,1,0
35,62269,39751,2,0,0
66,99781,2869,3,0,0
58,26457,45264,2,0,0
26,26749,31268,2,1,0
40,53064,20028,8,0,0
27,29821,40606,1,0,0
36,118297,14550,0,1,0
64,98655,6702,2,1,0
22,27664,14027,3,0,0
64,49281,45628,1,0,0
69,51821,33743,0,1,0
40,44647,25459,2,0,0
47,89918,23286,1,1,0
42,101985,7032,2,0,0
45,102799,2825,1,1,0
51,110179,12554,1,0,0
62,94944,49101,2,1,0
65,109142,13470,3,0,0
64,47603,4770,1,1,0
42,66458,28268,2,1,0
27,90605,1029,2,0,0
31,39623,31083,4,1,0
59,64440,9958,1,0,0
63,102427,49270,1,1,0
47,27704,9806,2,1,1
58,113826,33162,0,0,0
42,47460,10196,1,1,0
31,103045,35889,1,0,1
52,102805,28702,0,0,0
69,93511,36777,4,0,0
65,26565,8739,1,0,0
51,108003,25599,5,1,0
27,24870,37827,2,0,0
52,38909,12285,2,1,0
28,29117,32147,2,1,0
28,87474,30727,4,1,0
38,113926,3910,0,1,0
38,64322,15674,0,0,0
39,40128,19354,4,0,0
62,117317,31676,1,0,0
24,89001,27114,4,0,0
34,20440,24039,2,1,0
19,80955,45929,2,1,0
29,69613,32831,0,0,0
59,90949,44884,2,1,0
35,31663,26146,2,0,0
28,39547,46819,2,1,0
33,101662,18626,3,0,0
66,20005,18096,3,1,1
68,27038,32308,3,0,1
35,26414,14054,4,0,0
52,107659,15070,2,1,0
43,89506,43253,3,1,0
33,96586,27250,2,1,0
23,22606,15413,1,1,0
61,36482,12855,4,1,0
60,118829,39921,4,0,0
64,91873,6587,5,1,0
64,53948,9827,3,0,0
65,109987,26785,4,1,0
59,111801,32864,1,0,0
29,111250,32311,2,1,0
30,40875,7861,3,1,0
21,33057,11804,1,0,0
56,52400,14979,1,1,0
19,91458,2297,2,1,0
43,88607,48513,2,0,0
44,107561,1357,3,0,0
44,47503,48201,2,0,0
32,43765,17624,3,0,0
25,66612,11796,1,0,0
24,118318,24238,1,0,0
64,104335,29640,0,0,0
63,113012,41883,2,0,0
57,101748,32857,5,1,0
29,29428,20942,0,0,0
30,51419,4860,1,1,0
60,85195,46211,1,1,0
34,93695,5447,1,0,0
34,109846,21523,2,1,0
53,59142,35735,3,1,0
38,91540,40347,2,1,0
25,58289,5849,0,1,0
22,96948,25718,2,1,0
43,78951,40935,1,1,0
33,31755,23326,2,0,0
53,104553,8466,3,1,0
45,23890,23789,2,1,0
46,114376,28135,2,1,0
64,37175,46117,1,0,0
29,94727,31262,0,1,1
54,85687,25435,1,0,0
47,104983,35787,1,0,0
40,108287,39942,0,1,0
33,114711,16689,5,1,0
31,44288,40860,3,0,0
27,66629,44273,3,0,1
24,67800,3355,0,1,0
62,57367,32928,1,0,0
69,97810,1333,4,0,0
54,97754,36330,0,0,0
46,109328,15776,3,1,0
20,88513,28014,2,1,1
32,102762,35563,2,1,0
53,49022,16270,2,1,0
64,89329,32279,4,1,0
63,79414,34021,1,0,0
69,21659,4657,2,1,0
36,77941,24886,0,0,0
30,57930,43383,4,1,0
59,63473,4237,2,0,0
38,75598,37099,4,0,1
54,36040,2027,3,1,0
44,89806,15199,4,1,0
69,33286,47051,0,0,1
46,89139,45954,4,1,0
37,75916,14781,3,0,0
42,37600,16120,1,0,0
23,22291,25289,1,0,0
53,33123,6983,5,1,0
19,23811,2093,1,0,0
39,98883,5789,0,0,0
49,51276,3912,2,1,0
33,74145,48879,3,0,0
35,66619,22873,2,0,0
22,101049,15332,3,0,1
53,90678,17564,2,1,0
47,108782,13259,2,1,0
62,111043,43180,3,1,0
36,46714,21526,2,0,1
40,75685,22113,3,1,0
51,32194,17006,3,1,0
30,93062,22643,0,1,0
60,84037,25413,3,1,1
46,39362,43523,0,0,0
53,74499,31122,2,1,0
39,66281,5684,4,0,0
69,82813,8854,1,0,0
69,64852,23357,3,1,0
64,67836,40185,0,1,0
53,24595,18946,2,1,0
26,115930,14127,3,0,0
56,35402,44466,3,0,0
68,85283,30404,4,0,0
36,112676,23888,2,1,1
55,108131,18401,1,1,0
23,62723,16428,6,0,0
69,71322,37422,2,0,0
64,66764,48765,2,1,0
32,44911,47510,2,1,0
37,111288,42717,2,0,0
26,39405,12971,1,0,0
49,78122,49159,4,0,0
21,109756,23482,1,1,1
67,119489,20968,4,1,0
35,23447,17565,7,0,0
22,73143,7829,3,1,0
37,82906,11487,3,0,1
40,30662,36435,1,0,0
28,83001,33625,3,0,0
54,78282,43759,4,0,0
39,24899,17287,3,0,0
21,48582,39941,1,0,0
46,87471,43459,2,0,0
61,62213,48976,3,1,0
51,95871,47003,2,0,0
30,103205,14663,2,1,0
59,94081,10176,1,0,0
26,103805,16072,1,0,0
59,57830,6516,0,0,0
48,27066,32832,1,0,0
24,30712,20689,1,0,0
21,101527,19599,4,0,0
36,85365,17509,0,1,1
59,107185,36388,0,0,0
47,119851,10200,0,0,0
48,50806,26789,0,1,0
52,32210,12896,2,1,0
38,56972,22931,3,1,0
48,54136,24087,5,0,0
36,64297,24753,0,0,0
48,35945,34464,0,1,0
49,115201,3270,1,1,0
19,62477,27091,0,0,0
69,99180,42994,1,1,0
27,90453,17060,2,0,0
19,105404,43495,0,1,0
19,97413,42773,4,0,0
41,33224,26587,2,0,0
34,23052,48852,1,1,0
49,47272,30729,1,0,0
33,61150,26594,4,1,1
33,116204,15816,5,0,0
63,37316,40485,1,1,0
56,73389,22304,2,1,0
48,83332,29386,1,1,0
60,27240,2116,2,1,0
41,117095,30299,1,1,0
18,88774,33587,1,0,1
28,63175,18540,2,1,0
38,20565,48947,2,0,0
21,107298,34756,1,0,0
24,91094,44426,2,1,0
43,36375,6587,4,0,0
64,45710,19212,3,0,0
67,69895,16803,0,0,0
29,96639,25256,2,1,0
48,35174,11269,0,0,0
34,107329,7088,2,0,0
50,47597,36113,0,0,1
28,94289,43044,2,1,1
45,58397,28081,4,1,0
49,91854,11543,3,1,0
18,53069,4005,3,1,0
64,105687,38203,1,1,0
45,60274,17220,2,1,0
59,94237,44455,3,1,0
24,92498,33696,5,1,0
19,58197,15147,0,1,0
59,68634,47381,1,1,1
41,50041,48984,1,0,0
21,27248,40396,2,1,1
61,105365,1076,2,0,0
36,22203,39520,2,0,0
43,71986,19946,4,0,0
28,45370,18956,0,0,0
57,55247,24471,1,0,1
67,95922,48762,0,0,0
60,20434,39738,1,1,0
28,82982,41720,4,0,1
62,85180,30137,1,0,0
20,54474,25440,0,1,0
29,44644,12862,5,0,0
20,58493,36879,3,0,0
59,103824,3737,2,1,0
44,23959,43312,2,0,0
66,67289,22788,3,1,0
19,31143,26522,2,1,0
66,59593,5649,5,0,0
33,59115,4868,3,0,0
19,42540,8824,3,0,0
47,55481,8799,2,0,0
37,115505,20870,3,1,1
55,97097,46147,1,1,0
45,42578,18386,1,1,0
42,32787,9614,3,0,0
49,92048,26147,2,0,0
27,72879,12101,1,0,1
59,30596,41674,1,0,0
57,117282,39127,1,0,0
50,80669,21914,2,1,0
30,39930,10615,2,1,1
58,67950,24053,1,1,0
59,115737,35521,3,1,0
64,38687,14481,3,1,0
54,72833,47898,2,0,0
33,55989,44882,2,1,1
62,50183,11495,2,1,0
39,40758,27282,2,1,0
37,21082,1146,3,0,0
67,116368,41275,5,0,0
60,65891,16977,2,1,0
44,65810,42565,2,0,0
58,66901,42534,1,0,0
33,103512,34945,0,1,0
51,91062,45286,2,0,1
49,116622,37190,0,0,0
43,41563,3594,3,0,0
42,92008,12074,3,1,0
19,22775,28431,2,1,0
29,35828,18148,0,1,0
57,37974,23661,3,0,0
26,42388,28571,3,1,0
29,100591,45160,3,0,0
43,38615,1435,2,0,1
26,57886,37119,2,1,0
27,42838,44937,2,1,0
49,60728,17518,0,0,0
51,98000,29490,2,0,0
65,72798,22002,0,1,0
37,92776,42763,2,1,0
56,90478,3366,2,0,0
19,39622,13367,4,0,1
18,33536,12454,2,1,0
68,87136,10668,2,0,0
53,25700,4415,2,0,0
41,58839,32773,0,0,0
44,30248,11232,3,0,0
19,65291,30039,3,1,0
48,102629,26568,2,1,0
31,104891,38459,1,1,1
19,37177,8669,4,0,0
46,39483,25213,2,0,0
32,63815,19280,1,1,0
29,58533,20449,3,0,0
54,20026,36516,1,0,0
45,80611,24076,2,0,0
37,107242,3661,1,1,0
56,44660,24333,1,0,0
41,75103,23759,3,0,0
38,72253,48941,0,1,0
27,62082,45367,1,1,0
63,36258,39875,1,1,0
31,118315,13698,2,0,0
54,109690,31964,3,1,0
35,115220,32408,2,0,0
41,35389,23885,3,1,0
31,111860,14309,2,1,0
51,47685,36429,3,1,0
29,79220,16133,1,1,0
39,47195,9210,1,0,0
23,41797,37126,1,0,0
53,91310,34043,3,0,0
62,117169,5078,3,1,0
53,86332,12137,2,0,0
39,113925,30350,0,1,1
31,82907,5698,1,1,0
33,27188,34132,2,0,0
53,43696,11165,2,1,0
42,22024,1794,2,1,0
49,93202,14646,0,1,1
50,55985,24179,3,1,0
62,26584,6870,3,1,0
53,110998,34357,2,0,0
37,47044,31736,1,0,0
35,25285,38081,4,1,0
55,83115,17211,2,1,0
20,27370,22129,4,0,0
40,37903,8377,1,1,0
49,52499,9861,2,0,0
62,117904,18821,2,0,0
33,42995,13952,0,1,0
22,55200,10047,1,1,0
21,108377,27953,2,1,0
38,90402,37801,5,0,0
57,33566,19277,4,0,1
68,57822,24903,4,1,0
31,71222,19226,2,1,0
56,114088,23628,3,0,1
48,110450,17710,1,0,0
31,70668,28802,4,0,0
23,83853,19784,3,0,0
29,74643,5278,2,1,0
33,42333,29677,1,0,0
34,35958,8500,2,1,0
62,72442,5015,4,0,0
40,40954,22836,3,0,0
31,95174,42010,2,0,0
24,119683,8826,2,0,0
63,29675,10201,1,1,0
49,109590,30048,5,1,0
32,51661,20941,3,1,0
61,84289,16105,2,0,0
34,37184,1153,2,1,0
58,67963,42541,4,1,0
64,45822,5886,3,1,0
61,82303,24950,1,1,0
51,96465,3267,2,0,0
22,25267,21642,3,0,0
62,72647,1970,1,0,0
44,82814,42607,0,0,0
69,56025,32288,0,1,0
40,97605,47581,1,0,0
57,20981,18329,0,0,1
31,63436,15450,2,0,0
32,38472,6618,1,1,0
60,39336,35263,1,0,0
50,45587,3047,0,0,0
48,97192,10364,1,0,1
52,112862,29794,1,0,0
34,104046,14091,1,1,0
45,73013,3886,5,1,0
36,104511,22572,2,1,1
63,29665,16161,2,0,0
40,47097,5158,2,0,0
49,111277,28663,3,1,0
57,72474,20845,1,0,0
30,91973,7733,1,1,0
37,45185,35425,2,1,0
52,95911,38811,0,0,0
22,112643,33001,5,1,0
26,50484,40128,2,1,1
46,65610,10329,2,0,0
23,70807,25812,1,0,0
42,70907,28099,0,0,0
48,77389,5043,4,1,0
39,45835,15242,0,0,0
19,115279,34365,2,0,0
62,116453,27278,4,0,0
22,73790,28133,3,0,0
44,96960,25740,2,0,0
42,29643,36092,1,0,0
25,95846,31976,3,0,0
18,38951,41067,3,0,0
37,112104,12231,0,0,0
61,35233,1569,0,0,0
40,33200,4328,1,1,0
49,72275,26261,2,1,0
28,107084,26262,7,1,0
56,96068,4280,1,1,0
64,109001,20147,2,0,0
41,41291,32742,2,0,0
28,62448,4590,1,1,0
46,50580,23006,2,0,0
43,111685,14570,2,0,1
33,41346,35993,0,0,1
52,30619,30593,0,0,0
37,21766,48646,2,0,1
63,23549,24907,2,1,0
20,38693,10533,0,1,0
18,82019,43649,3,1,0
64,117458,17747,3,1,0
18,68328,14366,4,1,0
34,97701,49283,2,1,1
19,109100,11832,2,1,0
46,45301,29325,3,1,0
37,64763,35798,4,1,0
23,40765,40453,1,0,0
25,64787,23849,2,0,0
46,27425,7157,1,0,0
65,32857,47436,6,1,0
68,72771,31178,1,1,0
50,112999,18001,7,1,0
20,42444,30030,2,1,0
52,61457,1193,2,1,0
22,99741,9164,5,1,0
44,20704,21842,2,1,0
61,25452,2119,2,0,0
29,58862,14351,2,0,0
37,81471,7540,3,1,0
62,89217,46162,2,1,0
37,106058,32760,0,0,0
26,38300,27528,1,1,0
56,29566,24538,2,0,0
21,27501,33242,3,1,0
68,21845,48628,2,0,0
36,59181,27358,1,0,1
55,77263,39613,3,1,1
44,98766,41739,4,1,0
62,83038,30738,0,1,0
60,103290,47921,1,1,0
30,54404,24581,1,0,0
30,42564,31136,1,0,0
39,117898,22485,2,0,0
45,77435,28165,3,1,0
69,38227,37294,4,0,0
64,110296,2634,1,0,0
62,115259,44969,1,1,0
39,67475,1093,2,1,0
60,37215,29370,1,0,0
36,91074,20750,0,0,0
25,41699,41484,4,0,0
69,32454,48099,0,1,0
25,68217,17472,2,0,0
59,41711,48009,3,1,0
43,35059,19934,1,1,1
65,68398,44774,0,1,0
68,21286,23521,3,0,0
43,54297,40125,1,1,0
40,46485,2445,2,0,0
60,79967,22005,1,1,0
30,117803,40103,3,0,0
45,74583,19214,4,0,0
26,71630,24169,2,0,1
37,47086,17938,2,0,0
36,36484,12956,3,1,1
